tweetId,Tweet,Username,screenName,User_Location,Bio,createdDateTime,verificationStatus,favouritesCount,followersCount,friendsCount
1399715115310751745,"RT @iamseunalaofin: It’s a new month but we remember the pigeon who saw everything at the #EndSARS protest ground.

#June12protest all we a…",Koq23👑,kingng_shit,"Accra, Ghana",Just wanna see the sun shine by MORROW.,2021-06-01 13:11:03,False,3649,147,869
1399715067936059399,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Nelson Chikezie,NelsonChike3,Nigeria Oyo state,C.E.O  O.NEL STEEL ENTERPRISES And Lover Of God.,2021-06-01 13:10:52,False,2591,31,132
1399714990576312321,"RT @OluwaDibia: We move again  #June12Protest we have done it in #EndSars 
We do it again 
Buhari must go 
Massive retweet https://t.co/TGW…",Peace Rochelle,peace_rochelle,"Abuja, Nigeria",anything fun,2021-06-01 13:10:33,False,20943,314,314
1399714955956527106,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,HANDMADE CENTRE PIECES AND MORE,eunalfreds,"Ibadan, Nigeria","IG: @eunalfreds @auntyjoms












































https://t.co/K3lxU3ZznZ",2021-06-01 13:10:25,False,1386,225,417
1399714947219832832,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Li,LiMegatronic,,#There is nothing to tell but always something to discuss,2021-06-01 13:10:23,False,57386,409,163
1399714946288689153,"@FS_Yusuf_ Yusuf, haven't you realized that when something like #buharimustgo or #EndSARS is trending , there is us… https://t.co/bBgFlU8Kgu",Ya person,Yaperson4,,"Nigerian lady
August boo-boo",2021-06-01 13:10:23,False,7689,200,304
1399714895189352449,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",BIG SOSA,sayvaughan,,"Artiste, baby thug. 
R.T.Vaughan gram: @sayvaughan",2021-06-01 13:10:11,False,14147,803,774
1399714880748494851,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",‘kim Chibuzo,ah_kim__,7000 RPM,#HalaMadrid | Zidane 👑 🇬🇭 Feminist x Maninist,2021-06-01 13:10:07,False,76,853,287
1399714867528015873,#EndSARS https://t.co/OajIgWr0W3,Emmy white 💯👿,realEmmywhite,"Federal Capital Territory, Nig",CEO Cyber Money Entertainment|Political scientist|Chelsea fan|30BG|,2021-06-01 13:10:04,False,1769,212,306
1399714848104239106,"RT @HuncleFrankie: #AishaTheHypocrite
Is this not the same Aisha all of you used as DP during #EndSARS protest? Why are you people like thi…",ODUDUA INTERPOL👩‍✈️🚓🇺🇿 🇩🇯🇲🇱🇫🇷,iam_oromiyan,Porto Novo,Activist | Anti colonial | talker only if he wants| hates cheating| email oromiyan@fastmail.fr | LANGUAGES 🇫🇷🇬🇧🇩🇯|,2021-06-01 13:09:59,False,4432,154,1696
1399714838637690888,Amidst all these ongoing problems I would like to show you guys what I do for a living and would love you all to pa… https://t.co/doXGYhZDJj,BettyBestowed💋,ChuksBetty1,"Lagos, Nigeria",being good makes me original#Godalone,2021-06-01 13:09:57,False,5402,487,1794
1399714753254203394,"RT @iamseunalaofin: It’s a new month but we remember the pigeon who saw everything at the #EndSARS protest ground.

#June12protest all we a…",Olanrewaju,LanreHkn,MOON WEST SIDE,Cruise Vibes Violence,2021-06-01 13:09:37,False,73175,1894,1028
1399714752373346307,"RT @pengmanmodel: We keep talking about the grassroots. 

Everybody quickly moves on to other matters. We have a serious bandit crisis, INS…",Xstablished,Xstablished1,Somewhere else,If You No Know God No Insult Devil,2021-06-01 13:09:37,False,73837,543,755
1399714751878467585,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",ji^de,jide_orobo,Golden acres ,#snipergang #stoner.    ig   o.r.o.b.o,2021-06-01 13:09:36,False,9513,334,450
1399714698405220357,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Bazzy,Yemii__7,,No bio😎,2021-06-01 13:09:24,False,17,4,19
1399714697897721856,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Dick_Tiger,Richard_ihetu,outside,"This handle is dedicated to *Richard Ihetu*
man gave all he had for the love of his people
(Google Dick Tiger)",2021-06-01 13:09:24,False,273150,1796,1036
1399714692524826627,"@SaharaReporters @falzthebahdguy This was how you people started #EndSARS When the fire snowballed, you retreated l… https://t.co/nkyJ781EXf",Dr Covid,fastcashnetwork,"Lagos, Nigeria",Medic. Passionate tipster. Follow me for free odds and quick cash.,2021-06-01 13:09:22,False,17762,964,1607
1399714688917704705,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Hybee♥️,Hybeeluv1,Lagos,👑 God ⚽️ Arsenal F.C ||💉Human Physiologist|| i❤️cakes & ice-creams||,2021-06-01 13:09:21,False,2135,1058,1144
1399714647897423876,RT @SaharaReporters: Policewoman Who Shot Sowore Threatened To Waste Me During #EndSARS Protest—Nigerian Man | Sahara Reporters https://t.c…,☀'Safe Flo☀,folypatfilm,ÜT: 5.028 N; 7.952 E,"Dibia | I'm crazy about GUNS. Retweet ≠ Endorsement. As i am, so i see ... #KNM",2021-06-01 13:09:12,False,1610,1674,53
1399714638481166337,"RT @iamseunalaofin: It’s a new month but we remember the pigeon who saw everything at the #EndSARS protest ground.

#June12protest all we a…",™Kingclemency©2020®,Kingclemency797,United Kingdom,I am who God says I am,2021-06-01 13:09:09,False,123,48,394
1399714589990961154,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Ezinwa 🛡🛡🛡,Zazo_WAB,,Fish killer,2021-06-01 13:08:58,False,10726,126,186
1399714573716971527,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Sir Skido🇳🇬#YNWA🔴👏,morris_skido,,Trust your process and never give up #YNWA,2021-06-01 13:08:54,False,21265,1017,2359
1399714544747008002,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,Virtuous,Osastheking,"Lagos, Nigeria ","Female • copywriter• Blogger• You no fit see me finish • Bro, please tread carefully when you’re engaging me • Visit my blog, subscribe and check out my posts",2021-06-01 13:08:47,False,2987,15498,5497
1399714494985560066,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,real divalil,real_divalil,,quietly crazy.. actor/musician. ig. @realdivali_l fb. realdivalil,2021-06-01 13:08:35,False,1342,370,676
1399714457614536704,RT @NaijaPidgin_: Nigerians no get chill as dem dun turn di Chairperson of di #EndSars protest wey bi Aisha Yesufu to small tiger I beta pa…,Naija Pidgin,NaijaPidgin_,Nigeria,"Na we be di biggest pidgin brand for Nigeria. We dey give you all di yarns as e dey hot🔥.

Officialnaijapidgin@gmail.com",2021-06-01 13:08:26,False,10926,5674,413
1399714442108092416,"RT @oloye__: The police burned police stations and send it was ENDSARS protesters that did it.

It they are burning things in the SE, remem…",#ENDSARS,uziidili,,Life Comes and goes,2021-06-01 13:08:23,False,1557,459,741
1399714428308889601,@femimafo22 @Joe_brendan_ Your are cursed with ignorance like the ENDSARS criminals who burnt down lagos,Field Marshal Muhammad,coolMuhman,,,2021-06-01 13:08:19,False,24559,157,118
1399714416732553219,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",The first man🎩,A_Ahmad_Kunle,Where great minds live,"#EndSARS
Agriculture|Education|Management|Arsenal makes me cry😭
LinkedIn:https://t.co/tcimsUk9MQ…",2021-06-01 13:08:17,False,26431,393,387
1399714414346092547,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",D££🔥🔥,Dee_Dipo,,"#Fun personality
#Dancer
#Manchester United FC Fan
#Medical Laboratory Scientist",2021-06-01 13:08:16,False,1644,198,214
1399714344246591499,RT @SaharaReporters: Policewoman Who Shot Sowore Threatened To Waste Me During #EndSARS Protest—Nigerian Man | Sahara Reporters https://t.c…,tochi.,tochiforlife,"Lagos, Nigeria",never compromise just believe.,2021-06-01 13:07:59,False,12832,1544,1018
1399714116256907265,RT @humanistadeyemi: We should not forget that Nicholas Mbah and some  activists that participated in the#EndSARS protest are still being d…,𝙖̀𝙧𝙖́𝙠𝙪̀𝙣𝙧𝙞𝙣́𝙨𝙩𝙚́𝙥𝙝𝙞𝙚́🧎🏼,gasberryparie,Oyo,imperfect creature God's lover caring son aspiring father incoming billionaire,2021-06-01 13:07:05,False,726,81,407
1399714088624721923,Nigerians no get chill as dem dun turn di Chairperson of di #EndSars protest wey bi Aisha Yesufu to small tiger I b… https://t.co/wvsi96ycNo,Naija Pidgin,NaijaPidgin_,Nigeria,"Na we be di biggest pidgin brand for Nigeria. We dey give you all di yarns as e dey hot🔥.

Officialnaijapidgin@gmail.com",2021-06-01 13:06:58,False,10926,5674,413
1399713989639168002,RT @SaharaReporters: Policewoman Who Shot Sowore Threatened To Waste Me During #EndSARS Protest—Nigerian Man | Sahara Reporters https://t.c…,Anenechukwu Ezeh,AnelechukwuE,,,2021-06-01 13:06:35,False,53,249,17
1399713844168204289,"RT @Aluta_Voice: We move again  #June12Protest we have done it in #EndSars 
We do it again 
Buhari must go 
Massive retweet https://t.co/dh…",𝙖̀𝙧𝙖́𝙠𝙪̀𝙣𝙧𝙞𝙣́𝙨𝙩𝙚́𝙥𝙝𝙞𝙚́🧎🏼,gasberryparie,Oyo,imperfect creature God's lover caring son aspiring father incoming billionaire,2021-06-01 13:06:00,False,726,81,407
1399713828921827330,Equal rights and justice ⚖ begets love. As long as there's marginalisation and right abuse in Nigeria 🇳🇬. Peace and… https://t.co/LOpW5G2f4v,#ChristAddict 👑,anthonyabakporo,Local going Global ,"love is my religion,Jesus Christ is whom i follow",2021-06-01 13:05:56,False,64741,1392,3027
1399713825788674049,"RT @Abdulrazak_B: @ishakaa @CNN @MBuhari EndSARS insurrection, weapons seizures by NCS, multi billion $$ drug busts by NDLEA, frozen &amp; forf…",Onakoya Oluwaseyi Solomon,AremoOOS,"Lagos, Nigeria","I create beautifully crafted footwear, with my hands. I inspire and captivate, with my words. 
I am a shoemaker, a writer-/blogger-/coder-wannabe, and ranter.",2021-06-01 13:05:56,False,6520,186,360
1399713814745059329,RT @SaharaReporters: Policewoman Who Shot Sowore Threatened To Waste Me During #EndSARS Protest—Nigerian Man | Sahara Reporters https://t.c…,MrYbEnt.,yb_chapo,Lagos NG,,2021-06-01 13:05:53,False,11374,4752,5265
1399713813201575944,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Leforce P. Stallione,aristokoz,"Port Elizabeth, South Africa",Ƌ̲̣sk me,2021-06-01 13:05:53,False,742,1323,3681
1399713811704209412,"RT @lex_Teflondon: I honestly can not wait for the day this failure called buhari leaves office, we'll celebrate even more than we celebrat…",Dapo Martins,DapoMartins3,,,2021-06-01 13:05:52,False,4088,157,735
1399713802506190859,"RT @iamseunalaofin: It’s a new month but we remember the pigeon who saw everything at the #EndSARS protest ground.

#June12protest all we a…",mayo_mikun #BRG $BRG,kuhmasii,Nigeria,"Python developer👩‍💻, Backend developer, Python Tutor✍️, Basketball lover🏀, Jcole🎧
#EndSars #BRG $BRG #BRGArmy",2021-06-01 13:05:50,False,4355,824,825
1399713800685772801,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",🔥♨🇱🇾 #EndSars it's Grim 🇱🇾 ♨🔥,UnderscoreTunc1,Republic of Biafra ,🇱🇾🇱🇾🇱🇾 From Delta Precisely A Biafran.... They Don't Just Call Us D Big Heart 💚 For Nothing🔕🇱🇾🇱🇾🇱🇾,2021-06-01 13:05:50,False,18124,234,600
1399713765013299202,RT @neduokoyee: During endsars protest this guy drag tinubu and the rest to d mud and said how a failure he is today nigga is writing threa…,SerahJ,tieteeee,,,2021-06-01 13:05:41,False,71913,615,919
1399713759891972103,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,jk,drizzyjekky,77::::38::::147,inna Struggle for FREEDOM we must PERSEVERE 🖤never fold DAVIDO🙏 Donjazzy 🖤MeekMill🔥🏇 long live AMARU 𓅓 ° #Lakeshow,2021-06-01 13:05:40,False,348,3828,1764
1399713750408642569,RT @Updateboyx: We will occupy Lekki tollgate for the #June12Protest can’t wait. I don miss everybody during #EndSARS 🤪🚶🏾‍♂️,JayMoni,Cesc_Olijay,Sumwher on planet earth...,"100 Karat IBO BOI
CERTIFIED HUSTLER
https://t.co/5aTCgxfD1J
https://t.co/7shtBdXwK8",2021-06-01 13:05:38,False,40580,110,425
1399713740610736133,"You know how I know Tinubu can win? Because after the #Endsars protest, Lagos held a bye election and APC won. Huma… https://t.co/8mHvw7txQP",Taiwo Ibrahim Adeyinka,TaiwoIbrahimAd5,,Sport enthusiast,2021-06-01 13:05:35,False,32,8,56
1399713713557577733,"RT @OluwaDibia: We move again  #June12Protest we have done it in #EndSars 
We do it again 
Buhari must go 
Massive retweet https://t.co/TGW…",Horlaoluwa,jblingtobad,,,2021-06-01 13:05:29,False,428,70,99
1399713689104703499,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,zukwanuike dibia bekee,kenterprenuer,#Endsars,,2021-06-01 13:05:23,False,25286,793,804
1399713660981886982,"RT @OluwaDibia: We move again  #June12Protest we have done it in #EndSars 
We do it again 
Buhari must go 
Massive retweet https://t.co/TGW…",Dick_Tiger,Richard_ihetu,outside,"This handle is dedicated to *Richard Ihetu*
man gave all he had for the love of his people
(Google Dick Tiger)",2021-06-01 13:05:16,False,273150,1796,1036
1399713638383030276,"Let Talk... What do you think about the June 12 Protest? 

#June12 #protest #OG #otagossip #endsars https://t.co/NgcvnY1Thn",Sango Ota - Ogun State #OG,Ota_Gossip,"Ogun, Nigeria","OG News Is An Internet News Bringing Exclusive 100Percent Gist In Ota, Ogun State And It Environment. Email: Otagossip@gmail.com #OG #Otagossip +234 907 689 679",2021-06-01 13:05:11,False,1331,1267,12
1399713551653146628,RT @SaharaReporters: Policewoman Who Shot Sowore Threatened To Waste Me During #EndSARS Protest—Nigerian Man | Sahara Reporters https://t.c…,Pauloskiko,AmukamaraPaul,"Federal Capital Territory, Nig",Free to everyone,2021-06-01 13:04:50,False,473,13,47
1399713543155597312,"RT @Slick_Bassey: Don't say anything just retweet
#Endsars
#BuhariMustGo 
#June12Protest https://t.co/PjK2RmiIRq",𝙖̀𝙧𝙖́𝙠𝙪̀𝙣𝙧𝙞𝙣́𝙨𝙩𝙚́𝙥𝙝𝙞𝙚́🧎🏼,gasberryparie,Oyo,imperfect creature God's lover caring son aspiring father incoming billionaire,2021-06-01 13:04:48,False,726,81,407
1399713531159846914,"RT @Yincar: @oloye__ You think Tinubu's biggest stain is EndSARS. No mention of his thievery, greed and amassing wealth at the detriment of…",SerahJ,tieteeee,,,2021-06-01 13:04:45,False,71913,615,919
1399713475992207363,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,MUMMY MALIK 🛠️🏴,OtunAishah,"Lagos, Nigeria",Accountant/  Loving Mother / Lagos / Manchester United/ DonJazzy Fan / Wizkid FC ✌️🏾✌️🏾✌️🏾,2021-06-01 13:04:32,False,204323,2141,1469
1399713400050040833,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,Onucheojo,AwuluEmmnuel,,,2021-06-01 13:04:14,False,7902,615,438
1399713366361395200,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",HRZNDreams,HRZNDreams,"Lagos, Nigeria",Hello Stalker,2021-06-01 13:04:06,False,9668,38,19
1399713351719178251,"RT @ennyola0015: For the past 3yrs Bayelsa is the most peaceful state in Nigeria against all odds.
They didn't actively participate in #End…",Kush,Kushfemi,Lagos,Historian.,2021-06-01 13:04:03,False,8607,827,2090
1399713297356689410,"RT @OluwaDibia: We move again  #June12Protest we have done it in #EndSars 
We do it again 
Buhari must go 
Massive retweet https://t.co/TGW…",Danilo,Danilo08012296,,,2021-06-01 13:03:50,False,39,9,92
1399713220173176835,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Uangbaoje Gabriel,UangbaojeG,,,2021-06-01 13:03:31,False,2851,41,420
1399713183716237316,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,Dangbana Manager,DangbanaManager,Canada Airspace,Artist Manager|| Logistics|| General consultant ||Here for all the violence||Jack you can keep this @nijaactivist .. I’m in an abusive relationship with ARSENAL,2021-06-01 13:03:23,False,2772,1483,1152
1399713146244407298,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Babe of the Akatsuki🏵️🌞🌞,TeeStaveley,"In a book, somewhere",Freelance writer| I flove books| Music is life| Tired human| Feminist🧙🏾‍♀️| Born to star ⭐| Born to rise.,2021-06-01 13:03:14,False,124382,3272,3205
1399713122693402626,RT @Divineze: Kidnapped at 2am and Detained for 41days in an underground cell without any form of comm to family as regards his whereabouts…,𝑪𝒓𝒖𝒊𝒔𝒆♨~𝑲𝒊𝒏𝒈🤴,Cruize_King,"Lagos, Nigeria",Football Fan⚽ || Foodie🍔 || Entertainer🎬 || Turn on Notification🔔 || Wallpaper Lover🌹 || Zodiac Sign: ♋ I ❤er of GOOD MUSIC 🎧 || iTweet for fun,2021-06-01 13:03:08,False,2139,2184,3787
1399713104850833411,Same @AishaYesufu who exercised a hypnotic hold in the hearts of these Southern people during #EndSARS are now insu… https://t.co/MezZkKBGmL,Baye',jayB_10,,lover of Rasool.❤ ✍,2021-06-01 13:03:04,False,6562,19139,1358
1399713101159743492,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Ammie,Ammie_esther,,,2021-06-01 13:03:03,False,16993,184,54
1399713082692276232,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",The ENGR.👷,emmzybb,,"I do architectural Designs, structural Designs, Interior Designs, Project management, landscaping, Construction. DM open for business. 💗",2021-06-01 13:02:58,False,792,231,560
1399713053134966784,RT @SaharaReporters: Policewoman Who Shot Sowore Threatened To Waste Me During #EndSARS Protest—Nigerian Man | Sahara Reporters https://t.c…,Kolawole Ayodele 🇳🇬🇬🇭🏴󠁧󠁢󠁥󠁮󠁧󠁿,kola_86,"Lekki, Lagos State, Nigeria","Economist, CEO Ennoble KB Global Company, motivational speaker, husband.",2021-06-01 13:02:51,False,3897,126,855
1399713047627939841,RT @teejaybaba: Are there still some #Endsars  protesters in detention and are not being talked about 🥺🥺🥺?,🕉 G,Ginjar2dWorlD,Nigeria,"🦍 Rebel | 🎥 Creator 
✝ God Bless 
☯ Zero Stress
☦ Happiness is FREE 

💼 @ginjarjuice #Endsars",2021-06-01 13:02:50,False,14300,8782,7807
1399713019173670913,We should not forget that Nicholas Mbah and some  activists that participated in the#EndSARS protest are still bein… https://t.co/4csD7mzacU,Adeyemi Oluwatosin,humanistadeyemi,Lagos,"Here, you meet a revolutionary mind. Someone who is hungry for a total change in the system.

Activist / Humanist / Realist / Free thinker",2021-06-01 13:02:43,False,1509,529,1167
1399713007421231108,RT @SaharaReporters: Policewoman Who Shot Sowore Threatened To Waste Me During #EndSARS Protest—Nigerian Man | Sahara Reporters https://t.c…,Chukwuemeka Travis,Unclechu415,,just a young native tryna make my momma proud ♥️,2021-06-01 13:02:41,False,1008,122,245
1399712970863792134,"RT @iamseunalaofin: It’s a new month but we remember the pigeon who saw everything at the #EndSARS protest ground.

#June12protest all we a…",Danilo,Danilo08012296,,,2021-06-01 13:02:32,False,39,9,92
1399712963976740864,"RT @OluwaDibia: We move again  #June12Protest we have done it in #EndSars 
We do it again 
Buhari must go 
Massive retweet https://t.co/TGW…",Ammie,Ammie_esther,,,2021-06-01 13:02:30,False,16993,184,54
1399712943445614592,"RT @iamseunalaofin: It’s a new month but we remember the pigeon who saw everything at the #EndSARS protest ground.

#June12protest all we a…",Ammie,Ammie_esther,,,2021-06-01 13:02:25,False,16993,184,54
1399712934889246723,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",OGAZI✨✨,BrightOgazi,,Medic | Graced | 💖💖💖,2021-06-01 13:02:23,False,16,10,134
1399712909933039624,"RT @Youngmo85219896: We move again  #June12Protest we have done it in #EndSars 
We do it again 
Buhari must go 
Massive retweet https://t.c…",𝙖̀𝙧𝙖́𝙠𝙪̀𝙣𝙧𝙞𝙣́𝙨𝙩𝙚́𝙥𝙝𝙞𝙚́🧎🏼,gasberryparie,Oyo,imperfect creature God's lover caring son aspiring father incoming billionaire,2021-06-01 13:02:17,False,726,81,407
1399712899526971392,I'm fully in support of #June12Protest but I know like #endsars &amp; #RevolutionNow  it will yield nothing. Protest do… https://t.co/WUu1z2Mcmc,Casper Troy,CASPERTROY87,Nigeria,"https://t.co/VNm5KWTIGQ Physics, https://t.co/bsd9RiAzih Geophysics, PhD Geophysics in-view. Intellectual tweeter. Seeker of truth&justice. Government critic",2021-06-01 13:02:15,False,1337,1533,1651
1399712878102462466,RT @SaharaReporters: Policewoman Who Shot Sowore Threatened To Waste Me During #EndSARS Protest—Nigerian Man | Sahara Reporters https://t.c…,Laly⚜🦅,salihumamuda1,,I follow back••SC: laliscolee IG: laly_mamuda,2021-06-01 13:02:10,False,4457,227,103
1399712873010630659,#LNFederation #End1999Constitution #PartiesCloseShopNow #NINASReferendum #NINAS_SelfDetermination #EndSARS https://t.co/j6F5hoD4Sw,Ndidi Uwechue,NdidiUwechue,,"The era of the ""Angry Black Man"" is becoming the ""Black Responsibility"" era. It's about looking within to find reasons for being victimised, and addressing them",2021-06-01 13:02:08,False,11204,1038,266
1399712860209664002,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Nelson’s Hood,nelcaresO,Everywhere💯,Advancing Humanity Through Technology• #ProjectManager || #ITsupport ||#Entrepenuer || #Adventurer || #digitalmarketer || #Influencer || #writer #Music&Me•,2021-06-01 13:02:05,False,65816,685,395
1399712856464138249,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",🐺WoLverInE 🐺,_Oghenefemi,,Let's just say I'm human,2021-06-01 13:02:05,False,44707,1323,1740
1399712820850270209,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Mr Tife,tife_mr,Nigeria,Lover of God|| Shoe Maker||Frame Maker||Follow and will follow back asap. Arsenal FC,2021-06-01 13:01:56,False,11255,315,430
1399712794589736963,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,🤑ORIAKU GEMℹ️N♊️ BABY,TheHighCass,,I smoke and I know things. A baby girl. Tired Nigerian. Former engineering student. Pasta lover. #endbadgovernanceinnigeria #endsars #Nicki #21savage #Mancity,2021-06-01 13:01:50,False,3798,1575,983
1399712789703413760,"RT @OluwaDibia: We move again  #June12Protest we have done it in #EndSars 
We do it again 
Buhari must go 
Massive retweet https://t.co/TGW…",OGAZI✨✨,BrightOgazi,,Medic | Graced | 💖💖💖,2021-06-01 13:01:49,False,16,10,134
1399712769096695811,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",nocturnal.,raindea7,kuzimu,human sloth.,2021-06-01 13:01:44,False,14508,235,451
1399712766710198275,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,Ambrose Precious,AmbrosePreciou3,,,2021-06-01 13:01:43,False,12852,171,300
1399712749400301570,"RT @Abdulrazak_B: @ishakaa @CNN @MBuhari EndSARS insurrection, weapons seizures by NCS, multi billion $$ drug busts by NDLEA, frozen &amp; forf…",Aniekwe patrick ndidi,AniekweN,,,2021-06-01 13:01:39,False,9087,1874,4950
1399712721206190081,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,Killgrave,me_tunechi,,God || Medical Student || ❤ Family || Barça,2021-06-01 13:01:32,False,2921,1506,1193
1399712695104966657,"RT @NahenteY: Vice president Osinbajo chaired a meeting of 36 state governors and the Minister of the FCT (NEC), where they came up with so…",Hayden Jones,realhaydenjones,,A stickler for knowledge over ignorance. Always the one who thinks differently from the crowd #Chelsea #MummysBoy,2021-06-01 13:01:26,False,7731,85,81
1399712677996466179,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Lucio Domizio di Aureliano,paul_osah,Österreich / Nigeria,"Catholic | Zoomer | Football | Crypto | 
| Chess | Data Science/AI/ML |
 RT≠Endorsement.",2021-06-01 13:01:22,False,106705,769,5003
1399712592281706502,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,Valentine Chika Keonyegweachie,keonyegwachie,"Anambra, Nigeria",History and International Studies|| Director of Entrepreneurship@Unizik || Interest in Fashion and Politics|| Fashion &Graphic Designer|| Creatively Loaded 😏,2021-06-01 13:01:02,False,4372,149,364
1399712567744937994,"RT @YoPreshy: #June12Protest
To whom it may concern..let's come out!!
#Endsars
#June12Protest https://t.co/0kUOvTlEZZ",𝙖̀𝙧𝙖́𝙠𝙪̀𝙣𝙧𝙞𝙣́𝙨𝙩𝙚́𝙥𝙝𝙞𝙚́🧎🏼,gasberryparie,Oyo,imperfect creature God's lover caring son aspiring father incoming billionaire,2021-06-01 13:00:56,False,726,81,407
1399712525223084039,RT @iamfreedom: #ENDSARS - The Prince Of Africa Speaks https://t.co/ioVKu3YjmJ,َ,Qripp,,,2021-06-01 13:00:46,False,415,2398,133
1399712520512983043,RT @papillon_lilas_: She arrested me during the #EndSARS protests and told me she could have me beaten or killed and nothing will happen. S…,Brother pelebe🤗,O_eyinade,,Introvert😊//Vibes and InshAllah,2021-06-01 13:00:44,False,11635,1633,1295
1399712513055395847,RT @iamfreedom: #ENDSARS - The Prince Of Africa Speaks https://t.co/92hmL2Zjww,َ,Qripp,,,2021-06-01 13:00:43,False,415,2398,133
1399712501877690370,"RT @funny_aquila: Guess you remember him ...?
 Don't just say anything Just retweet for them to see 😥

#June12Protest 
#BuhariMustGo 
#Revo…",Akon David,akoniyon_david,"Ogun, Nigeria","No matter how important you are,u can always be replaced🙂",2021-06-01 13:00:40,False,1219,321,750
